experiment,team,support,accuracy,macro_f1,weighted_f1,f1_field_goal,recall_field_goal,f1_pass,recall_pass,f1_punt,recall_punt,f1_run,recall_run
RF rolling tendencies no buckets,WAS,1402,0.6861626248216833,0.7663197173968815,0.6846145620297797,0.8205128205128205,0.96,0.6763803680981595,0.638205499276411,0.9043478260869565,1.0,0.6640378548895899,0.6912972085385879
Staged RF current features,ARI,1118,0.6985688729874776,0.8131109000891281,0.698860160635522,0.9487179487179487,0.9736842105263158,0.6922357343311506,0.6468531468531469,0.9557522123893806,1.0,0.6557377049180327,0.7048458149779736
Staged RF current features,ATL,1157,0.7649092480553155,0.8623179590330967,0.7646189771778374,0.9761904761904762,1.0,0.7481203007518797,0.6780238500851788,0.9791666666666666,1.0,0.7457943925233644,0.8278008298755186
Staged RF current features,BAL,1253,0.7382282521947326,0.8377925697943237,0.7374024327675093,0.9538461538461539,0.96875,0.700374531835206,0.6875,0.959349593495935,1.0,0.7376,0.7459546925566343
Staged RF current features,BUF,1294,0.7534775888717156,0.829470899036585,0.7529436957025364,0.8974358974358975,1.0,0.7489845653939886,0.7435483870967742,0.943089430894309,0.9508196721311475,0.7283737024221453,0.7283737024221453
Staged RF current features,CAR,1084,0.7361623616236163,0.8290810682863019,0.7371970402935182,0.9285714285714286,1.0,0.7466185752930569,0.7101200686106347,0.9736842105263158,1.0,0.6674500587544065,0.7082294264339152
Staged RF current features,CHI,1156,0.7231833910034602,0.8308261009675085,0.7253102659615187,0.9615384615384616,1.0,0.7289879931389366,0.6746031746031746,0.9761904761904762,1.0,0.6565874730021598,0.7255369928400954
Staged RF current features,CIN,1152,0.7395833333333334,0.8332562456165808,0.7363298569544204,0.9696969696969697,0.9696969696969697,0.7918994413407822,0.8111587982832618,1.0,1.0,0.5714285714285714,0.5449591280653951
Staged RF current features,CLE,1229,0.7119609438567941,0.7724024539217067,0.6979258445470683,0.8852459016393442,1.0,0.7790697674418605,0.8305785123966942,0.9508196721311475,0.9775280898876404,0.4744744744744745,0.4082687338501292
Staged RF current features,DAL,1201,0.7552039966694422,0.8240560385687418,0.7481140916697295,0.9347826086956522,0.9148936170212766,0.7988826815642458,0.8511904761904762,0.9457364341085271,0.9838709677419355,0.616822429906542,0.55
Staged RF current features,DEN,1195,0.7615062761506276,0.8384355117556967,0.7611807877111737,0.9295774647887324,0.9428571428571428,0.7735077677841373,0.7653721682847896,0.9523809523809523,0.9876543209876543,0.6982758620689655,0.702819956616052
Staged RF current features,DET,1238,0.6809369951534734,0.7644048479313648,0.6793828596162175,0.8125,0.8666666666666667,0.6625111308993766,0.5971107544141252,0.9108910891089109,1.0,0.6717171717171717,0.7402597402597403
Staged RF current features,GB,1173,0.711849957374254,0.8295133942273322,0.7111889438655864,0.9523809523809523,1.0,0.6930875576036867,0.7014925373134329,0.9914529914529915,1.0,0.6811320754716981,0.6697588126159555
Staged RF current features,HOU,1308,0.7408256880733946,0.8282546571313223,0.7423363186493014,0.9108910891089109,0.9387755102040817,0.7455803228285934,0.697841726618705,0.9764705882352941,1.0,0.6800766283524904,0.738045738045738
Staged RF current features,IND,1134,0.7319223985890653,0.8385890917770616,0.730686161106975,0.9473684210526315,0.972972972972973,0.7324444444444445,0.7587476979742173,1.0,1.0,0.6745435016111708,0.6460905349794238
Staged RF current features,JAX,1081,0.7678075855689177,0.8443898675436073,0.7677135257099273,0.9655172413793104,0.9655172413793104,0.7872340425531915,0.7694974003466204,0.9251700680272109,1.0,0.6996381182147166,0.7125307125307125
Staged RF current features,KC,1336,0.7035928143712575,0.808016138324816,0.7038050080258614,0.9425287356321839,1.0,0.7319444444444444,0.7189631650750341,0.9523809523809523,0.9722222222222222,0.6052104208416834,0.6163265306122448
Staged RF current features,LA,1254,0.7017543859649122,0.7858820338837631,0.702736461439438,0.8536585365853658,0.9210526315789473,0.7197501951600312,0.6911544227886057,0.9395973154362416,0.958904109589041,0.6305220883534136,0.6596638655462185
Staged RF current features,LAC,1168,0.7397260273972602,0.8273666800517094,0.7398707498129903,0.9213483146067416,0.9318181818181818,0.7380530973451327,0.7103918228279387,0.9625,1.0,0.6875653082549634,0.7152173913043478
Staged RF current features,LV,1156,0.7794117647058824,0.8467493846563223,0.7716292849554541,0.9629629629629629,0.975,0.825,0.8735294117647059,0.9852941176470589,1.0,0.6137404580152672,0.5447154471544715
Staged RF current features,MIA,1169,0.7279726261762189,0.8252406190523716,0.7264885235278302,0.9382716049382716,0.926829268292683,0.7566302652106084,0.7698412698412699,0.9743589743589743,1.0,0.6317016317016317,0.6145124716553289
Staged RF current features,MIN,1201,0.7535387177352206,0.8428783827433529,0.7552394364400787,0.9411764705882353,0.9302325581395349,0.7601659751037344,0.710077519379845,0.967741935483871,1.0,0.7024291497975709,0.7660044150110376
Staged RF current features,NE,1120,0.74375,0.8276284304172448,0.7375699089386657,0.9142857142857143,0.9696969696969697,0.7742971887550201,0.8324697754749568,0.9859154929577465,1.0,0.6360153256704981,0.5684931506849316
Staged RF current features,NO,1128,0.7464539007092199,0.8352123771584032,0.7460158984550813,0.9375,0.967741935483871,0.7590361445783133,0.7512776831345827,0.967741935483871,1.0,0.6765714285714286,0.6804597701149425
Staged RF current features,NYG,1149,0.6997389033942559,0.7919931126920445,0.7014409082624762,0.896551724137931,0.9285714285714286,0.7243963363863447,0.6861198738170347,0.9390243902439024,1.0,0.608,0.6487804878048781
Staged RF current features,NYJ,1096,0.7116788321167883,0.8142667471352292,0.7141343350470911,0.9473684210526315,0.9642857142857143,0.7519872813990461,0.7310664605873262,0.9763779527559056,0.9841269841269841,0.5813333333333334,0.6089385474860335
Staged RF current features,PHI,1449,0.6804692891649413,0.8009625585770095,0.6806198627771571,0.9292929292929293,0.9787234042553191,0.6373098478783027,0.6666666666666666,0.9635036496350365,0.9705882352941176,0.6737438075017693,0.6458616010854816
Staged RF current features,PIT,1225,0.7355102040816327,0.8290619140857876,0.7348470033426109,0.9438202247191011,0.9545454545454546,0.7191413237924866,0.694300518134715,0.948051948051948,1.0,0.7052341597796143,0.725897920604915
Staged RF current features,SEA,1121,0.7314897413024085,0.791431435133398,0.7284852807386818,0.8524590163934426,0.8666666666666667,0.7798165137614679,0.7906976744186046,0.95,1.0,0.5834502103786816,0.5621621621621622
Staged RF current features,SF,1102,0.7486388384754991,0.8411444549746083,0.7482363544825525,0.9333333333333333,0.9767441860465116,0.7580645161290323,0.7513321492007105,0.9791666666666666,1.0,0.6940133037694013,0.6971046770601337
Staged RF current features,TB,1211,0.7126341866226259,0.8225079927526027,0.7134767299156279,0.9142857142857143,0.9411764705882353,0.7092924126172208,0.6613672496025437,0.9904761904761905,1.0,0.6759776536312849,0.7318548387096774
Staged RF current features,TEN,1128,0.7171985815602837,0.8164169790608587,0.7097420226939629,0.9642857142857143,1.0,0.75,0.8082901554404145,0.9493670886075949,1.0,0.6020151133501259,0.5346756152125279
Staged RF current features,WAS,1402,0.6783166904422254,0.7972758851995592,0.6696033381062161,0.94,0.94,0.7128072445019404,0.7973950795947902,0.9629629629629629,1.0,0.5733333333333334,0.4942528735632184
Staged RF no buckets,ARI,1118,0.7003577817531306,0.8132536383661322,0.7006443304501773,0.9367088607594937,0.9736842105263158,0.6935332708528584,0.6468531468531469,0.9642857142857143,1.0,0.6584867075664622,0.7092511013215859
Staged RF no buckets,ATL,1157,0.7528089887640449,0.850391882610645,0.7526853503090519,0.9534883720930233,1.0,0.7402597402597403,0.6797274275979557,0.9791666666666666,1.0,0.7286527514231499,0.7966804979253111
Staged RF no buckets,BAL,1253,0.7382282521947326,0.8377202173094344,0.7373262149789241,0.9538461538461539,0.96875,0.6992481203007519,0.6838235294117647,0.959349593495935,1.0,0.7384370015948963,0.7491909385113269
Staged RF no buckets,BUF,1294,0.7457496136012365,0.8324291105819107,0.7445368322601635,0.9210526315789473,1.0,0.7468354430379747,0.7612903225806451,0.9523809523809523,0.9836065573770492,0.7094474153297683,0.6885813148788927
Staged RF no buckets,CAR,1084,0.7370848708487084,0.829950801952026,0.7382885526267398,0.9285714285714286,1.0,0.7454545454545455,0.7032590051457976,0.9736842105263158,1.0,0.672093023255814,0.7206982543640897
Staged RF no buckets,CHI,1156,0.7145328719723183,0.819909714387949,0.7166061335784972,0.9433962264150944,1.0,0.724342663273961,0.6777777777777778,0.9700598802395209,0.9878048780487805,0.6418400876232202,0.6992840095465394
Staged RF no buckets,CIN,1152,0.7421875,0.8304974417825564,0.7348345114020566,0.9696969696969697,0.9696969696969697,0.7989093387866394,0.8383404864091559,1.0,1.0,0.5533834586466165,0.5013623978201635
Staged RF no buckets,CLE,1229,0.7119609438567941,0.7610964867227186,0.6943609732851617,0.8571428571428571,1.0,0.7833865814696486,0.8443526170798898,0.9456521739130435,0.9775280898876404,0.4582043343653251,0.38242894056847543
Staged RF no buckets,DAL,1201,0.7493755203996669,0.8194052227235734,0.7411717001121038,0.9333333333333333,0.8936170212765957,0.7958333333333333,0.8526785714285714,0.9465648854961832,1.0,0.601889338731444,0.530952380952381
Staged RF no buckets,DEN,1195,0.7631799163179916,0.8390656483590507,0.7626429371794898,0.9295774647887324,0.9428571428571428,0.7772357723577236,0.7734627831715211,0.9523809523809523,0.9876543209876543,0.6970684039087948,0.6963123644251626
Staged RF no buckets,DET,1238,0.6833602584814217,0.7700120234554495,0.6818784133768451,0.8307692307692308,0.9,0.6660761736049602,0.6035313001605136,0.9108910891089109,1.0,0.672311600338696,0.7365491651205937
Staged RF no buckets,GB,1173,0.7152600170502984,0.8313469237025259,0.7145453179762241,0.9523809523809523,1.0,0.6984417965169569,0.710820895522388,0.9914529914529915,1.0,0.683111954459203,0.6679035250463822
Staged RF no buckets,HOU,1308,0.7454128440366973,0.8285306584820886,0.7467901067786203,0.9019607843137255,0.9387755102040817,0.7522935779816514,0.7079136690647482,0.9764705882352941,1.0,0.6833976833976834,0.735966735966736
Staged RF no buckets,IND,1134,0.718694885361552,0.833003246069525,0.7160308613177102,0.972972972972973,0.972972972972973,0.7267996530789246,0.7716390423572744,0.9855072463768116,1.0,0.646733111849391,0.6008230452674898
Staged RF no buckets,JAX,1081,0.7678075855689177,0.8404733232362221,0.7676473562317387,0.9491525423728814,0.9655172413793104,0.7879325643300799,0.7694974003466204,0.9251700680272109,1.0,0.6996381182147166,0.7125307125307125
Staged RF no buckets,KC,1336,0.6961077844311377,0.8081260362974919,0.6965041319752351,0.9534883720930233,1.0,0.7233449477351916,0.7080491132332879,0.9594594594594594,0.9861111111111112,0.5962113659022931,0.610204081632653
Staged RF no buckets,LA,1254,0.70414673046252,0.7895817559472617,0.7051284213647747,0.8641975308641975,0.9210526315789473,0.7227414330218068,0.6956521739130435,0.9395973154362416,0.958904109589041,0.6317907444668008,0.6596638655462185
Staged RF no buckets,LAC,1168,0.7422945205479452,0.8312605476428916,0.7421768916244061,0.9333333333333333,0.9545454545454546,0.7421052631578947,0.7206132879045997,0.9625,1.0,0.6871035940803383,0.7065217391304348
Staged RF no buckets,LV,1156,0.7707612456747405,0.8341692452553897,0.7615245657348378,0.9512195121951219,0.975,0.8204419889502762,0.8735294117647059,0.9705882352941176,0.9850746268656716,0.5944272445820433,0.5203252032520326
Staged RF no buckets,MIA,1169,0.7322497861420018,0.8273739489057973,0.7304886583890124,0.9382716049382716,0.926829268292683,0.7614607614607615,0.7777777777777778,0.9743589743589743,1.0,0.6354044548651817,0.6145124716553289
Staged RF no buckets,MIN,1201,0.7452123230641132,0.8403002182128567,0.7469208004927522,0.9425287356321839,0.9534883720930233,0.7514546965918537,0.7007751937984497,0.975609756097561,1.0,0.6916076845298281,0.7549668874172185
Staged RF no buckets,NE,1120,0.7544642857142857,0.8330285032601809,0.7474902657803542,0.9142857142857143,0.9696969696969697,0.7859984089101034,0.853195164075993,0.9859154929577465,1.0,0.6459143968871596,0.5684931506849316
Staged RF no buckets,NO,1128,0.7526595744680851,0.8312495287990155,0.752866624926361,0.9032258064516129,0.9032258064516129,0.7641427328111401,0.747870528109029,0.967741935483871,1.0,0.6898876404494382,0.7057471264367816
Staged RF no buckets,NYG,1149,0.6919060052219321,0.7880178242948422,0.6940062357472995,0.896551724137931,0.9285714285714286,0.7153652392947103,0.6719242902208202,0.9390243902439024,1.0,0.6011299435028249,0.6487804878048781
Staged RF no buckets,NYJ,1096,0.7153284671532847,0.8149112019499035,0.7166255787534392,0.9473684210526315,0.9642857142857143,0.7582417582417582,0.7465224111282844,0.9763779527559056,0.9841269841269841,0.5776566757493188,0.5921787709497207
Staged RF no buckets,PHI,1449,0.6680469289164941,0.7904084354361086,0.668024109544871,0.92,0.9787234042553191,0.6246006389776357,0.6549413735343383,0.9565217391304348,0.9705882352941176,0.6605113636363636,0.6309362279511533
Staged RF no buckets,PIT,1225,0.7306122448979592,0.8222949243358525,0.7299307962645878,0.9318181818181818,0.9318181818181818,0.7128712871287128,0.6839378238341969,0.9419354838709677,1.0,0.7025547445255474,0.7277882797731569
Staged RF no buckets,SEA,1121,0.7341659232827832,0.7974973811875925,0.7313199113605752,0.8709677419354839,0.9,0.7816091954022989,0.7906976744186046,0.95,1.0,0.5874125874125874,0.5675675675675675
Staged RF no buckets,SF,1102,0.7477313974591652,0.8331654384670515,0.7476862072371308,0.9213483146067416,0.9534883720930233,0.7591763652641003,0.7531083481349912,0.9574468085106383,0.9574468085106383,0.6946902654867256,0.6993318485523385
Staged RF no buckets,TB,1211,0.7142857142857143,0.8234757756287319,0.7150863326477183,0.9142857142857143,0.9411764705882353,0.7095115681233933,0.6581875993640699,0.9904761904761905,1.0,0.6796296296296296,0.7399193548387096
Staged RF no buckets,TEN,1128,0.7163120567375887,0.8135565911525193,0.7093009728250428,0.9473684210526315,1.0,0.7481898632341111,0.8031088082901554,0.9554140127388535,1.0,0.6032540675844806,0.5391498881431768
Staged RF no buckets,WAS,1402,0.68188302425107,0.7991101635374676,0.6730117536704868,0.94,0.94,0.7165913492575855,0.8031837916063675,0.9629629629629629,1.0,0.5768863419293219,0.49589490968801314
Staged RF rolling tendencies no buckets,ARI,1118,0.6869409660107334,0.8061892548743269,0.6869403780391319,0.9367088607594937,0.9736842105263158,0.6724137931034483,0.6136363636363636,0.9642857142857143,1.0,0.6513486513486514,0.7180616740088106
Staged RF rolling tendencies no buckets,ATL,1157,0.7337942955920485,0.8231833386837407,0.7312713078721315,0.9318181818181818,1.0,0.7506213753106876,0.7717206132879046,0.94,1.0,0.6702937976060935,0.6390041493775933
Staged RF rolling tendencies no buckets,BAL,1253,0.7398244213886672,0.8362967713759957,0.7382658283011271,0.9538461538461539,0.96875,0.6942307692307692,0.6636029411764706,0.9516129032258065,1.0,0.745497259201253,0.7702265372168284
Staged RF rolling tendencies no buckets,BUF,1294,0.732612055641422,0.8095900393954827,0.7316936843552162,0.875,1.0,0.726825266611977,0.714516129032258,0.9291338582677166,0.9672131147540983,0.7074010327022375,0.7110726643598616
Staged RF rolling tendencies no buckets,CAR,1084,0.7287822878228782,0.8249274655127126,0.7298397770569991,0.9285714285714286,1.0,0.739404869251578,0.7032590051457976,0.9736842105263158,1.0,0.6580493537015276,0.6982543640897756
Staged RF rolling tendencies no buckets,CHI,1156,0.7335640138408305,0.8249876122209396,0.7346433657859218,0.9259259259259259,1.0,0.7502061005770816,0.7222222222222222,0.9700598802395209,0.9878048780487805,0.6537585421412301,0.684964200477327
Staged RF rolling tendencies no buckets,CIN,1152,0.7369791666666666,0.8172271526391722,0.7332938485618767,0.927536231884058,0.9696969696969697,0.7916376306620209,0.8125894134477826,0.9807692307692307,0.9622641509433962,0.5689655172413793,0.5395095367847411
Staged RF rolling tendencies no buckets,CLE,1229,0.7054515866558178,0.742653036618554,0.6817512696893185,0.8307692307692308,1.0,0.7836990595611285,0.8608815426997245,0.9340659340659341,0.9550561797752809,0.42207792207792205,0.3359173126614987
Staged RF rolling tendencies no buckets,DAL,1201,0.7418817651956703,0.8108825682141454,0.7342092617149342,0.9333333333333333,0.8936170212765957,0.7893631910426872,0.8392857142857143,0.9253731343283582,1.0,0.595460614152203,0.530952380952381
Staged RF rolling tendencies no buckets,DEN,1195,0.7573221757322176,0.8082809557022792,0.7565899922296959,0.8108108108108109,0.8571428571428571,0.7704785077047851,0.7686084142394822,0.9523809523809523,0.9876543209876543,0.6994535519125683,0.6941431670281996
Staged RF rolling tendencies no buckets,DET,1238,0.6865912762520194,0.7862236955909674,0.684205492600725,0.8656716417910447,0.9666666666666667,0.6594202898550725,0.5842696629213483,0.9387755102040817,1.0,0.6810273405136703,0.7625231910946196
Staged RF rolling tendencies no buckets,GB,1173,0.6930946291560103,0.818655742468278,0.6912473338668478,0.9523809523809523,1.0,0.6872246696035242,0.7276119402985075,0.9914529914529915,1.0,0.6435643564356436,0.6029684601113172
Staged RF rolling tendencies no buckets,HOU,1308,0.7247706422018348,0.8086404097826968,0.7259934218924419,0.8653846153846154,0.9183673469387755,0.719551282051282,0.6460431654676259,0.9707602339181286,1.0,0.6788655077767612,0.7713097713097713
Staged RF rolling tendencies no buckets,IND,1134,0.7178130511463845,0.8275884597043395,0.7166701637259577,0.9333333333333333,0.9459459459459459,0.7182222222222222,0.7440147329650092,1.0,1.0,0.6587982832618026,0.6316872427983539
Staged RF rolling tendencies no buckets,JAX,1081,0.7567067530064755,0.8260262683403641,0.7569211638910281,0.9122807017543859,0.896551724137931,0.776092774308653,0.7538994800693241,0.9251700680272109,1.0,0.6905615292712067,0.7100737100737101
Staged RF rolling tendencies no buckets,KC,1336,0.7110778443113772,0.7904254875340617,0.7062689357973121,0.8888888888888888,0.975609756097561,0.7539473684210526,0.781718963165075,0.9324324324324325,0.9583333333333334,0.5864332603938731,0.5469387755102041
Staged RF rolling tendencies no buckets,LA,1254,0.7073365231259968,0.7900487998889975,0.7078313930197003,0.8604651162790697,0.9736842105263158,0.7272727272727273,0.7016491754122939,0.9395973154362416,0.958904109589041,0.6328600405679513,0.6554621848739496
Staged RF rolling tendencies no buckets,LAC,1168,0.7191780821917808,0.8168726580283392,0.7188545301270534,0.9333333333333333,0.9545454545454546,0.7180385288966725,0.6984667802385008,0.9565217391304348,1.0,0.6595970307529162,0.6760869565217391
Staged RF rolling tendencies no buckets,LV,1156,0.7724913494809689,0.8270426641061694,0.7628417185081291,0.9285714285714286,0.975,0.8221453287197232,0.8735294117647059,0.9571428571428572,1.0,0.6003110419906688,0.5230352303523035
Staged RF rolling tendencies no buckets,MIA,1169,0.7134302822925578,0.8235675462325006,0.7133447129126701,0.9523809523809523,0.975609756097561,0.7372611464968153,0.734920634920635,0.9824561403508771,0.9824561403508771,0.6221719457013575,0.6235827664399093
Staged RF rolling tendencies no buckets,MIN,1201,0.746044962531224,0.8337617046620407,0.7475563608209967,0.9090909090909091,0.9302325581395349,0.7457337883959044,0.6775193798449612,0.975609756097561,1.0,0.704612365063788,0.7924944812362031
Staged RF rolling tendencies no buckets,NE,1120,0.7232142857142857,0.7946931172540929,0.7173498785563246,0.8571428571428571,0.9090909090909091,0.7544715447154472,0.8013816925734024,0.9459459459459459,1.0,0.6212121212121212,0.5616438356164384
Staged RF rolling tendencies no buckets,NO,1128,0.7420212765957447,0.8018417880049398,0.7410639675967208,0.8484848484848485,0.9032258064516129,0.7552083333333334,0.7410562180579217,0.9202453987730062,1.0,0.6834285714285714,0.6873563218390805
Staged RF rolling tendencies no buckets,NYG,1149,0.6919060052219321,0.7741562538641055,0.6939030137128622,0.8524590163934426,0.9285714285714286,0.7146486028789162,0.6656151419558359,0.9212121212121213,0.987012987012987,0.6083052749719416,0.6609756097560976
Staged RF rolling tendencies no buckets,NYJ,1096,0.708029197080292,0.797928527427854,0.7106414720701026,0.875,1.0,0.7449718423169751,0.7156105100463679,0.9841269841269841,0.9841269841269841,0.5876152832674572,0.6229050279329609
Staged RF rolling tendencies no buckets,PHI,1449,0.650103519668737,0.7746598410129488,0.6496455600863847,0.8932038834951457,0.9787234042553191,0.6152647975077882,0.661641541038526,0.9565217391304348,0.9705882352941176,0.6336489439184269,0.5902306648575305
Staged RF rolling tendencies no buckets,PIT,1225,0.7053061224489796,0.806726786491559,0.7028648732202619,0.9213483146067416,0.9318181818181818,0.6628242074927954,0.5958549222797928,0.948051948051948,1.0,0.6946826758147513,0.7655954631379962
Staged RF rolling tendencies no buckets,SEA,1121,0.7466547725245317,0.7867668457061798,0.7377260688528228,0.819672131147541,0.8333333333333334,0.8020527859237536,0.8480620155038759,0.95,1.0,0.5753424657534246,0.5108108108108108
Staged RF rolling tendencies no buckets,SF,1102,0.7459165154264973,0.8376792170462828,0.7461464022338373,0.9213483146067416,0.9534883720930233,0.7497708524289642,0.7264653641207816,0.9791666666666666,1.0,0.7004310344827587,0.7238307349665924
Staged RF rolling tendencies no buckets,TB,1211,0.7043765483071841,0.819157948764797,0.7050316934055326,0.9295774647887324,0.9705882352941176,0.7042965459140691,0.6645468998410174,0.9811320754716981,1.0,0.6616257088846881,0.7056451612903226
Staged RF rolling tendencies no buckets,TEN,1128,0.7092198581560284,0.8004631335575607,0.7017449030165384,0.9152542372881356,1.0,0.7417538213998391,0.7962003454231433,0.9493670886075949,1.0,0.5954773869346733,0.5302013422818792
Staged RF rolling tendencies no buckets,WAS,1402,0.6868758915834522,0.7986166878904903,0.6865196296597688,0.8910891089108911,0.9,0.6899055918663762,0.6874095513748191,0.9719626168224299,1.0,0.6415094339622641,0.6420361247947455
Simple logistic baseline,ARI,1118,0.6377459749552773,0.7509625844634098,0.6300623956917831,0.8222222222222222,0.9736842105263158,0.5776330076004343,0.46503496503496505,0.9636363636363636,0.9814814814814815,0.6403587443946188,0.7863436123348018
Simple logistic baseline,ATL,1157,0.7519446845289542,0.8215112934694325,0.7509064858828793,0.8602150537634409,0.975609756097561,0.7692307692307693,0.7751277683134583,0.9574468085106383,0.9574468085106383,0.6991525423728814,0.6846473029045643
Simple logistic baseline,BAL,1253,0.6943335993615323,0.7654874541742187,0.676117710531571,0.8051948051948052,0.96875,0.5642857142857143,0.43566176470588236,0.9508196721311475,0.9830508474576272,0.7416496250852079,0.8802588996763754
Simple logistic baseline,BUF,1294,0.7418856259659969,0.8039172878584759,0.7404695417892024,0.7954545454545454,1.0,0.7498051441932969,0.7758064516129032,0.9672131147540983,0.9672131147540983,0.7031963470319634,0.6660899653979239
Simple logistic baseline,CAR,1084,0.7361623616236163,0.8011888110919698,0.7361383646674611,0.8125,1.0,0.7585601404741001,0.7409948542024014,0.9801324503311258,1.0,0.6535626535626535,0.6633416458852868
Simple logistic baseline,CHI,1156,0.7179930795847751,0.7967667611537765,0.7195524001233289,0.8421052631578947,0.96,0.7351712614870509,0.6984126984126984,0.9700598802395209,0.9878048780487805,0.6397306397306397,0.6801909307875895
Simple logistic baseline,CIN,1152,0.7222222222222222,0.7934588657898904,0.722694462409279,0.8354430379746836,1.0,0.7764876632801161,0.765379113018598,0.9904761904761905,0.9811320754716981,0.5714285714285714,0.5776566757493188
Simple logistic baseline,CLE,1229,0.7152156224572823,0.7557932688712403,0.7055739571630391,0.7941176470588235,1.0,0.7802631578947369,0.8168044077134986,0.9444444444444444,0.9550561797752809,0.5043478260869565,0.4496124031007752
Simple logistic baseline,DAL,1201,0.7368859283930058,0.8138454442410359,0.7306080723638843,0.9183673469387755,0.9574468085106383,0.78125,0.8184523809523809,0.9612403100775194,1.0,0.5945241199478487,0.5428571428571428
Simple logistic baseline,DEN,1195,0.7263598326359832,0.7668896276746419,0.7277471369318319,0.7083333333333334,0.9714285714285714,0.7422680412371134,0.6990291262135923,0.9454545454545454,0.9629629629629629,0.6715025906735751,0.702819956616052
Simple logistic baseline,DET,1238,0.6672051696284329,0.7412491712491713,0.6641112732227434,0.7297297297297297,0.9,0.6382189239332097,0.5521669341894061,0.9292929292929293,1.0,0.6677551020408163,0.7588126159554731
Simple logistic baseline,GB,1173,0.6845694799658995,0.8068344403015598,0.6803728447271931,0.926829268292683,0.95,0.6936708860759494,0.7667910447761194,0.9914529914529915,1.0,0.6153846153846154,0.549165120593692
Simple logistic baseline,HOU,1308,0.7224770642201835,0.8000183319960731,0.7237987111305396,0.8347826086956521,0.9795918367346939,0.7205764611689351,0.6474820143884892,0.9700598802395209,0.9759036144578314,0.6746543778801843,0.760914760914761
Simple logistic baseline,IND,1134,0.736331569664903,0.8320863801582484,0.7362193648920566,0.9113924050632911,0.972972972972973,0.7265917602996255,0.714548802946593,0.9925925925925926,0.9852941176470589,0.6977687626774848,0.7078189300411523
Simple logistic baseline,JAX,1081,0.7567067530064755,0.8151778883567653,0.7531585941238257,0.8656716417910447,1.0,0.7908552074513124,0.8093587521663779,0.9444444444444444,1.0,0.6597402597402597,0.6240786240786241
Simple logistic baseline,KC,1336,0.7065868263473054,0.7723884993007577,0.7027824316455383,0.8,0.975609756097561,0.7503337783711616,0.7667121418826739,0.9523809523809523,0.9722222222222222,0.5868392664509169,0.5551020408163265
Simple logistic baseline,LA,1254,0.7025518341307815,0.7855396838634027,0.7038926137696045,0.8351648351648352,1.0,0.7153167602245389,0.6686656671664168,0.9523809523809523,0.958904109589041,0.6392961876832844,0.6869747899159664
Simple logistic baseline,LAC,1168,0.7200342465753424,0.7851916721764585,0.7163512352122312,0.7920792079207921,0.9090909090909091,0.7460969597370584,0.7734241908006815,0.9746835443037974,1.0,0.627906976744186,0.5869565217391305
Simple logistic baseline,LV,1156,0.7603806228373703,0.8203414267366658,0.7536949231039552,0.9090909090909091,1.0,0.8115330520393812,0.8485294117647059,0.9696969696969697,0.9552238805970149,0.591044776119403,0.5365853658536586
Simple logistic baseline,MIA,1169,0.7262617621899059,0.8135386993526772,0.7257259465478145,0.8791208791208791,0.975609756097561,0.7523961661341853,0.7476190476190476,0.9824561403508771,0.9824561403508771,0.6401816118047673,0.6394557823129252
Simple logistic baseline,MIN,1201,0.7518734388009992,0.8302736764825842,0.7532072509345267,0.8842105263157894,0.9767441860465116,0.7608695652173914,0.7054263565891473,0.975609756097561,1.0,0.7004048582995951,0.7637969094922737
Simple logistic baseline,NE,1120,0.7348214285714286,0.8037400318510721,0.7322120083594277,0.8333333333333334,0.9090909090909091,0.7603027754415476,0.7806563039723662,0.9722222222222222,1.0,0.6491017964071857,0.6187214611872146
Simple logistic baseline,NO,1128,0.7375886524822695,0.8031200840013375,0.7381250693470847,0.8169014084507042,0.9354838709677419,0.7473118279569892,0.7103918228279387,0.967741935483871,1.0,0.6805251641137856,0.7149425287356321
Simple logistic baseline,NYG,1149,0.6892950391644909,0.7713859779659462,0.6906284698286155,0.835820895522388,1.0,0.7151211361737677,0.6750788643533123,0.9382716049382716,0.987012987012987,0.5963302752293578,0.6341463414634146
Simple logistic baseline,NYJ,1096,0.7052919708029197,0.7898019413536655,0.7056092303115962,0.8615384615384616,1.0,0.7507836990595611,0.740340030911901,0.9841269841269841,0.9841269841269841,0.5627586206896552,0.5698324022346368
Simple logistic baseline,PHI,1449,0.6846100759144237,0.767851745532221,0.6756655121301681,0.8108108108108109,0.9574468085106383,0.5753158406219631,0.49581239530988275,0.9635036496350365,0.9705882352941176,0.7217766810610734,0.7937584803256446
Simple logistic baseline,PIT,1225,0.7118367346938775,0.8023576652839564,0.7108231878978066,0.8913043478260869,0.9318181818181818,0.6954954954954955,0.6666666666666666,0.9419354838709677,1.0,0.6806953339432754,0.7032136105860114
Simple logistic baseline,SEA,1121,0.7288135593220338,0.7869599986935181,0.7256656819740204,0.835820895522388,0.9333333333333333,0.7782041442824251,0.786046511627907,0.9559748427672956,1.0,0.5778401122019635,0.5567567567567567
Simple logistic baseline,SF,1102,0.7250453720508166,0.8208861118762887,0.7252202166263219,0.8958333333333334,1.0,0.7196172248803828,0.6678507992895204,0.9787234042553191,0.9787234042553191,0.6893704850361198,0.7438752783964365
